ID,sex,LDSR_CERCZM_BLUP,SRSR_COLLGR_BLUP,LDSR_CORBNE_BLUP,ERSR_GIBBFU_BLUP,ERSR_GIBBZE_BLUP,LDSR_NLBR1_BLUP,LDSR_PUCCPY_BLUP,LDSR_TARSC_BLUP,YLD_BE_BLUP,AGSPP_BLUP,RTLP_BLUP,STLP_BLUP,TWT_BE_BLUP,MST_BE_BLUP
288,F,0.16949077,-1.671085737,-0.812893572,1.388789445,-1.453587041,1.406087055,0.600589506,-0.222247568,13.23085361,-12.72223672,-0.75780164,-0.493649162,-0.266286143,-2.708217076
289,F,-0.945988969,-0.751736304,-0.91734006,1.766168902,0.97818346,0.028162488,-2.804351784,-0.124712862,2.159977979,9.117671021,-1.063120626,1.784440098,-0.379651105,-2.181242343
290,F,-0.324692413,-0.930069917,-1.620434358,-1.434679809,1.063227264,0.807253543,-0.291005691,0.016318147,1.806036816,-9.404208822,-2.172408642,-0.435296424,1.511258922,0.776586437
291,F,0.182734857,-0.070026499,1.133349001,-0.039349608,0.785086071,0.110738495,-1.280498763,0.013906517,10.90140672,-0.49107914,2.023406882,0.30566935,-0.540696965,-2.445294967
292,F,-0.600737298,-0.541689961,0.968540098,0.168483689,0.0718837,0.69042485,-0.85465366,0.042253374,-0.12089158,8.324112201,-0.141451505,-2.144794052,1.345796247,-0.842231186
293,F,0.325217406,-0.896001217,-1.02841905,0.384221973,1.688678743,-0.010107777,-1.01692594,-0.017030046,-6.290745843,-17.06844578,0.949863958,1.076048074,-0.122444349,-0.607624907
294,F,-0.338032792,-0.821336332,0.428027399,-0.766284723,1.090675271,-0.779949745,-0.867619617,0.018366819,3.776141635,4.08126489,0.459570256,-0.590043194,0.289384119,-0.168473987
295,F,0.300319879,-1.057562816,0.226367143,-0.079476017,0.668596614,-1.075706882,-0.177490969,0.097824041,-4.163488446,1.496883251,-4.010632418,-1.363230027,0.722470993,-0.211552577
296,M,-0.307184766,-1.660572186,0.420952046,-0.753119514,-0.447719705,0.408181745,0.994728481,-0.043803685,7.489641779,4.814242331,1.817109191,-1.898112361,0.606213165,4.721381639
297,F,-0.136575177,-0.009492587,0.190988444,-0.158851382,0.593298722,-0.070169667,0.064160928,0.056942572,6.511465591,-13.07767719,1.579780901,1.977408313,-0.718786883,0.344169863
298,F,0.144702129,-1.445842203,-0.148686816,-0.523421667,1.008018879,0.24188664,-0.682332034,-0.027445594,12.91788821,4.437546904,-1.256794351,-1.179591626,-1.119473696,3.94899442
299,M,0.102499874,-1.245242971,-0.163103886,-0.345523242,1.386104829,0.153744892,-1.371883194,-0.112285191,2.094551864,-3.978932558,-1.466320386,0.586513757,-0.031556351,1.364545975
300,M,0.54457521,0.127966387,-1.321451592,0.330130525,0.072915805,-0.145300823,-0.326849596,-0.10122461,-3.988885343,2.155343678,0.921835389,-0.33619193,0.507587822,-1.867827852
301,M,-0.976942155,-1.081244337,0.461332301,-0.268280405,1.295024903,0.034703598,-1.391153938,-0.094255786,1.063798244,-2.480461423,1.159039597,-0.460496646,1.176864633,2.125933922
302,M,-0.713948385,-1.987155498,0.734429851,-1.007158733,0.32155578,-0.452171939,0.268621837,0.064742307,3.046132786,1.075250409,-0.290096693,-0.415183068,1.133866816,1.139103277
303,M,-0.451644448,-1.002173873,-1.096255553,-1.211246384,0.736412503,0.099508922,0.529136061,0.120248957,6.406897441,-0.758661227,2.740967309,1.317713916,-2.426926083,1.159676697
304,F,-0.938785351,-1.167773585,-0.102435232,0.499189107,-0.135651359,0.069703725,0.12969508,-0.05755875,-5.432296129,1.64849799,0.752199226,1.228177625,-0.360846747,2.351485472
305,M,0.096339281,-0.323895083,-1.200019632,1.46027426,0.749492144,0.052635769,-1.282306167,0.057182229,-2.743699711,0.304947764,-0.877055222,1.797255086,-0.38971757,-1.187046509
306,F,0.915615561,-1.985233978,1.764956995,-0.368194065,-0.631014417,-0.104550006,0.549448662,0.037860247,-1.745724609,7.641538927,-0.832535281,0.152609284,0.474944812,-0.988663845
307,M,0.172721947,-0.653873655,0.212951551,0.173834151,1.933820237,-0.007808781,-1.771325808,0.10400328,6.530844547,-5.426746418,0.0839259,-0.157236882,-0.647584479,-0.465991397
308,F,-0.649916153,-2.240830351,0.230303769,0.28176012,0.467433778,-0.557118447,-0.448362398,0.004918094,1.690627697,-3.935147351,3.92731101,3.015214315,1.15085894,-0.403295658
309,F,-0.228190626,-1.489470086,1.34799374,-1.120657376,-0.1888937,-0.005836663,1.074624311,0.033402221,7.113830884,-7.604418348,-1.150358229,-1.44427707,-0.571493471,-0.139232194
310,F,0.005695899,-2.35481082,1.592821335,0.260852453,1.564071835,0.308594127,-2.231894023,-0.048498573,10.43610847,3.407481119,2.982121328,-1.123999945,0.217595297,0.174166256
311,F,0.724703791,-0.238142054,0.281719138,-0.063921365,1.082765308,-0.713891381,0.089809691,0.145129273,-8.001175283,-8.520169713,3.795526718,-2.273196907,-0.175448078,-2.472756332
312,F,-0.412112815,-1.602134825,0.572443059,0.936412884,0.741232901,0.344692177,-1.161680513,-0.00877024,0.564284442,-1.081186951,3.160509101,0.856089571,-0.191225081,0.086074587
313,F,-1.117143472,-1.72690906,-2.190452256,0.487322606,0.294207044,0.184252021,0.229119853,-0.162398354,9.210366286,-12.00698165,1.435369116,-0.038579267,0.815964057,4.309190261
314,M,0.513381652,-0.750691858,0.700942993,-0.539774046,0.39465488,0.840600397,-1.174943103,-0.205632249,4.958398962,1.71001574,-1.613765015,1.566944325,-0.191355675,0.497076245
315,F,-0.392239931,-1.891001809,-0.62402314,-0.54279022,1.279924937,0.0173464,-1.625662712,-0.062175443,4.008235396,3.113068376,-3.068614058,0.195955792,0.750439757,-0.452074649
316,M,-0.04489176,0.708887058,1.366577804,-0.672803401,-0.533724455,-0.554685736,0.258057138,0.087953842,0.185417305,10.49263545,3.699137899,2.129340563,2.368577508,0.271674894
317,M,-0.505410648,-0.456405928,-0.612518205,-0.020105709,1.845819877,0.21329374,-2.512150615,-0.161926943,8.200452379,4.412768769,-0.927453128,1.768943614,-1.21154725,2.639299589
318,F,-0.223344011,-0.878034544,1.277261537,-1.024449786,2.622228774,-0.474993428,-2.558771343,-0.133230237,-5.448246109,0.736121685,-1.873589443,-0.969923801,0.300480754,2.377067883
319,M,0.110445671,-0.391013453,-0.16811887,0.017540982,-0.92619224,-0.982297429,1.236702594,-0.137958983,-0.843039695,-2.601450941,-1.52173367,-1.912600419,0.670401631,-0.850367448
320,M,-0.137208977,-0.780789501,-0.30147533,0.99393241,-0.110666985,-0.260046415,-0.238612535,-0.085022755,13.89361373,-3.49043263,-0.516517318,-1.777705895,0.384056857,0.156427674
321,F,-0.125833747,0.556098507,-0.17760925,1.677308947,1.185282472,0.368954815,-2.163244657,-0.171002323,6.123466859,-6.72152941,-6.182133134,-4.093418187,-0.798240711,-0.092987889
322,F,0.495009052,-0.039093175,-0.078655736,-0.347604917,0.861051729,-2.061348247,0.155290423,-0.02167807,0.138636804,-8.460539505,0.533356095,-1.529657816,0.225888962,-2.123837332
323,M,0.062544249,-0.691661801,0.205273151,-0.397404047,0.707765936,1.518412137,-1.31117852,-0.008089885,8.990402312,-9.563531276,-5.268230569,0.968495132,1.812632357,0.095218903
324,M,0.868096007,0.037811783,1.006987441,0.171182697,0.417960097,0.440395245,-0.249524654,0.21931829,1.631378996,7.835695129,2.128132093,-0.101176816,-1.066337775,0.760775335
325,M,-0.303219257,-0.79648442,-0.0496221,-0.588574738,1.180224325,0.508047899,-0.745411435,0.035231892,2.656408589,-0.20307529,3.647456094,-1.05912055,0.077398621,1.599426665
326,F,-0.202904814,0.233448861,0.86371712,-0.878713885,-0.214209088,0.437326926,-0.298485908,-0.028703066,-10.62948227,5.034732205,-1.016141736,-1.260517784,2.79545159,-2.221044103
327,F,-0.749481109,-0.897004362,-0.232713105,0.568130805,0.69358876,-0.506932603,-0.202385953,0.022559786,4.891329279,0.307947897,4.772668306,0.267996782,-1.99639093,1.758250378
328,M,0.524790381,-1.694695775,-0.854999039,2.417438362,-0.899083828,1.134220691,0.046844028,0.014090706,10.56339855,1.694567417,-1.664345385,-0.907277973,-0.30756524,1.369199277
329,F,-0.110214656,-2.374789589,0.105452812,1.166364002,0.31489412,1.628591291,-1.526706927,-0.161247786,19.70485336,2.591023527,2.856468574,-0.025908911,-0.686839502,2.108535164
330,F,0.569922595,-0.666116678,0.178280911,1.205253136,-0.227616734,-0.161761261,0.637185641,0.038068531,9.275392129,-11.01366491,-0.197450001,0.340616247,-1.532412363,0.613953025
331,M,0.477607603,-0.658930914,0.007947723,1.505720994,0.624164825,0.716595559,-1.676527238,-0.074573856,-1.183798363,1.629889474,2.086012978,-1.338075125,0.018233377,-2.374984683
332,F,0.133010816,-1.095032439,-0.46528414,1.331041071,0.286656902,0.107648446,-1.18253593,-0.121864661,-5.095032122,-6.394611582,1.139202211,1.069706969,-0.577343386,-6.242451669
333,M,-0.300909325,-0.03716524,0.917180587,-0.199835335,-0.880418692,-0.304018318,1.166459533,0.219888994,9.282567944,4.861619158,-2.939830829,-0.114257109,-1.217190104,-0.925563645
334,F,-0.28373486,-0.558392725,0.923135115,-1.795822092,1.14324156,-0.329489364,-1.200512792,0.039515583,-1.897828302,8.898288008,0.734361231,0.406474068,1.934951107,-1.090288511
335,F,-0.027896278,-0.890881003,-0.177297666,-0.205947344,0.176916698,0.450029996,-0.469511866,0.030148814,3.457063928,0.120433973,-0.925704721,1.9960679,0.103945589,-1.515809045
336,M,0.225685706,0.110171041,-0.55486766,-0.163958672,0.061463681,-0.463909757,0.721401462,-0.165811802,2.413134944,-1.309599028,-1.56481216,-3.510456508,-0.915172232,4.155978472
337,F,-0.445987619,-2.4944197,-0.20915742,-1.124527764,0.800025112,0.834955058,-1.300389354,-0.095260497,11.39050881,8.019680628,-1.128898048,-0.631719609,-0.039773053,-0.559588007
338,F,-0.142777395,-1.298338539,0.313038097,0.119504849,1.061690574,0.346361988,-1.304149899,0.129749699,10.60397051,-0.196215858,-3.411374522,0.149038198,0.988722972,1.260418839
339,F,0.505635276,0.7454749,0.051509118,0.19534964,-0.250250439,1.770942356,-0.556530322,0.00039531,10.35550107,-2.523492366,3.216828132,0.397674243,1.02854988,-1.194826345
340,F,0.722655149,0.082108968,0.251257869,-0.382219515,0.50737444,-0.293985378,-0.727844756,-0.023416609,7.624826253,8.848538304,-3.9954384,-1.091947506,-0.003382362,1.682230782
341,F,0.335336899,0.934061912,-0.4316482,-0.470790956,1.537676808,-0.022414488,-1.628665503,0.057107403,17.20422965,5.269182491,-0.519891598,0.50211692,-0.657391861,2.498430824
342,M,-0.458702879,-0.500609519,-0.137872423,-0.553777212,-1.256491295,-0.149859898,0.4572842,-0.118089814,11.7524268,14.16043114,3.248377653,0.785533755,0.756653886,-1.655669542
343,F,0.486057578,-1.751597924,-0.451410301,0.645169674,-0.855538628,0.42187928,0.473780763,0.056076798,5.702613269,3.40587185,2.016639116,0.930797685,0.353176994,-2.691482272
344,M,-0.305065449,-2.140260835,0.662230485,-1.685075507,1.166045363,-1.126787835,-0.829649302,-0.086655566,8.11597898,7.349166103,-2.741738658,-0.445822092,0.079437952,1.077816216
345,M,-0.511913172,-0.413271664,1.613328694,-0.651943152,0.155081706,-0.333463078,-0.755610103,-0.213001838,4.206162328,0.886295469,-2.884981628,-0.463095398,-0.267833963,-0.964776077
346,M,-0.735982333,-1.104516554,-0.027443193,-1.753643543,1.004252549,-0.420892677,0.31688645,-0.068505872,4.047200694,-4.411244421,7.319186189,-2.501945455,-0.398727116,0.24893686
347,M,-0.567975986,-1.364560126,0.231160796,-1.040015896,0.663963072,0.584927895,-0.666406715,0.008102777,4.768470616,3.498712422,-1.979247476,-0.619036771,0.928410135,1.482155827
348,M,-0.725471708,-1.725030125,0.433401391,1.264689083,0.841288378,-0.274473219,-1.659571749,0.001194436,-2.291635172,5.154158174,-4.36065946,-1.344136821,1.049813245,0.620050938
349,M,0.640126837,-1.236582902,2.983603671,-1.766410966,0.500528921,-0.395505667,0.176397237,-0.088081892,6.647709387,-5.950619703,-0.423642664,-0.146297275,-0.267355432,1.233757171
350,M,-0.073417382,-1.102842819,0.61439903,0.11748045,0.905974254,0.3869312,-1.24344754,-0.17631724,5.636557199,-9.051466477,-1.015269375,0.401462135,-0.753738093,-0.190062602
351,F,-0.406147661,-1.225814486,0.73570981,1.609554416,0.063510192,-0.385796396,-0.306996157,0.280614673,-13.04954456,7.158394184,0.645423309,0.891291044,1.316500028,-0.487037245
352,M,-0.794354736,-1.183862336,-0.716558769,1.384041532,-0.334541326,0.707775601,-0.905242646,-0.304000095,8.442240789,1.951841737,4.057865372,0.05723087,-0.34346381,0.486803477
353,M,0.826354623,1.308060818,-0.542621994,1.356638993,-1.492530104,0.223008163,1.741592032,-0.001099422,12.12276479,-2.223074225,-0.219355172,-1.638248018,-2.08960532,2.29443353
354,F,0.368410171,-1.265536334,1.935635008,1.390654821,0.654112599,0.958722125,-1.163802242,-0.007773596,-8.638090011,-8.737284561,-1.423979491,-0.594377921,-1.011771816,-1.253429082
355,M,-0.459636276,-2.002465209,-0.920505017,-1.931925716,0.824335974,0.752280415,0.442197481,0.019232753,2.447442644,-13.11523985,3.339715461,2.103345494,0.135882233,-0.231163978
356,F,-0.370243945,0.325611078,-1.637403442,1.319419658,-1.119373603,-0.33733153,0.859007526,-0.135530103,6.631215814,-12.22632467,-1.381246219,0.232561396,0.351879357,-2.234246189
357,F,-0.056597264,-1.278663627,-1.297459606,1.018340715,1.381448392,0.781998965,-1.464932047,-0.031876543,-0.290191892,-1.105860287,-0.984039843,-0.301892902,-0.837898458,3.293980138
358,F,0.773153843,-1.174704108,-0.011156229,1.502779217,0.231364792,-0.052566306,-0.440132194,0.138768424,-15.01731797,3.71242337,-1.031937207,-0.936732312,-0.622597103,-3.577280036
359,M,0.030351255,-1.239994238,-0.462982509,-1.299296325,0.313811858,-0.621242328,0.554404893,0.040896484,3.925539935,-1.123605915,-1.818570527,-1.2675479,0.664200079,-0.662727021
360,M,0.406634019,-1.097178291,0.884946329,-1.285591848,1.145410411,-0.822810057,0.265850949,0.325482595,-7.815039452,-4.963032798,-4.698575883,0.094048026,1.292820175,-0.188325712
361,F,0.455571537,-0.855771866,0.951150287,0.590471682,1.01801296,-0.264116257,-1.336799252,-0.156543472,6.759408092,-15.6601546,-4.938997172,-0.788021936,0.471130025,-0.772101587
362,M,0.905908966,0.427253213,0.768189408,1.411843969,-0.139879411,0.04354086,-0.558175482,0.137409806,-20.12789678,-1.213985982,0.534386943,0.01969858,3.474863299,-4.009153955
363,F,-0.015061613,0.289666823,0.447613211,1.00999498,-1.31655276,-0.056617942,1.199346371,-0.075566279,4.870647907,-4.900330841,6.54651042,-0.247985891,-0.32450994,-1.674296431
364,F,0.550384179,-1.371502422,0.066511457,0.913875419,1.633310886,0.189394027,-2.471140247,-0.106992131,8.100492223,6.774169011,-4.279604177,-2.906652678,-1.12979111,0.894312134
365,M,0.611413446,-0.222002327,0.570217248,1.116839071,-1.282910973,1.112137435,1.059210226,0.006350983,4.458743558,-14.01929216,-0.29590204,0.653608504,0.558967589,-1.001181365
366,F,0.074507282,-1.197400268,-1.080013642,1.000183035,-0.154058508,0.099543702,-0.439660319,-0.243116285,10.79823428,-4.017437854,-1.569978979,0.011195765,-1.040915067,-0.186093751
367,M,0.232987147,-0.333543402,1.020475794,1.136153114,-0.546997296,0.895870127,-0.929297696,-0.183591702,10.15677507,4.528732201,2.262673846,-0.413060436,-0.1809523,-1.05034539
368,F,0.443198143,-0.181772619,0.726253108,-0.844252188,0.168344267,-0.567425325,-0.002678189,-0.047792819,-8.034948747,5.347745821,-0.898187749,-1.353975788,1.519550349,-0.118427947
369,F,0.262783171,-1.057646839,0.375082463,-1.001484586,1.582048438,-1.273939703,-1.247244884,-0.141809007,6.087188921,-5.855846405,-2.747619046,0.556366901,-0.057859156,-0.433842412
370,F,-0.573361556,-1.530775314,-1.027954666,-1.120743588,-0.016205331,1.164357266,-0.068370407,0.003687996,14.94911311,2.908784814,-3.589559937,-0.36966459,0.883131702,1.576088608
371,M,0.288720334,-2.405063035,-0.082270718,-0.005518259,1.394264396,-0.499856015,-1.059745576,0.028524966,1.352327167,-4.036837514,1.866918856,1.415575869,0.960695483,0.122246162
372,M,-0.189837935,-1.623153356,0.844888833,-0.010259188,0.546265426,-0.84758514,-0.575403854,-0.098006328,9.309537799,0.103717821,0.162301228,0.63374962,-0.885376401,0.429390345
373,M,-0.827890544,-0.276663656,0.280688939,-0.901543149,-0.138596676,1.061165076,-0.152734709,0.039261577,-1.217380255,5.391023697,-1.084652009,-0.258232147,0.919602949,-0.162758444
374,F,-0.301261428,-0.606323523,1.474347772,0.202481885,0.031882179,1.041845395,-1.089083159,-0.146767043,-11.91801959,3.680303291,-0.225192763,-0.82094305,0.999826064,-1.291520709
375,F,-0.439327329,-0.393265756,-0.044639343,-0.875944625,-1.075887124,0.616656558,1.696250106,-0.075991451,5.430135086,-7.533372293,1.278088285,-1.245900624,0.018141752,0.193051067
376,F,0.117464395,0.210193331,0.806398255,-0.264330556,0.6352903,1.006675943,-1.064281172,0.162272786,9.466063977,1.813909183,-4.761872297,0.083496849,-0.359439083,-0.242598188
377,M,0.047007786,-0.621886259,-1.08659375,-0.140961975,-0.689921172,1.106088156,0.985479435,-0.052039455,7.584940316,-4.992570122,4.071155468,-0.917572114,-0.408243935,-0.585911706
378,F,0.374447521,-0.86195858,0.016328383,-0.467118771,1.281099449,-0.862684089,-0.700441393,-0.030027085,13.0757274,-4.674040059,1.557407684,0.980119908,-1.027155002,1.033766468
379,M,-0.647781707,-1.433342055,0.041909002,-1.121119249,0.324185898,-1.146476245,0.082200365,0.104369503,1.883083382,6.945420386,-0.817557332,-1.044986223,1.016112512,-2.674008013
380,F,0.167226664,0.26855639,0.655990678,-0.15952493,0.825962435,0.32961848,-0.755321071,0.074899175,4.583889134,0.864167621,1.467065205,0.000478871,-0.525489642,0.950889115
381,F,-0.526020571,-1.889916913,-1.06588912,0.108724169,0.966040445,-0.646232345,-0.657779583,-0.036852434,3.624677147,-9.11812229,-5.667987436,-0.449136572,-0.147959598,-1.235661117
382,M,-0.573290136,-2.018523619,-0.021959836,-0.086921524,-1.219970576,-0.316125377,0.665538952,-0.149983161,6.842951117,6.283541002,-5.225020963,0.079383605,0.876907977,0.260094702
383,M,0.432854496,-0.70882374,0.486634227,0.035144045,-0.331713682,0.831385576,0.392606521,0.016585595,-3.178127539,1.564601835,-3.587158455,-1.019429047,-0.724448471,1.157423509
384,M,0.300940868,-2.094062218,0.03993544,0.542763806,1.116263809,1.45214139,-1.860411475,0.055420816,14.24755608,3.571434461,4.340451763,-0.525625698,-0.431228332,-1.379089851
385,F,-0.17423768,0.480565893,-1.790497993,-0.8515322,1.495355255,-0.288314601,-0.698284269,-0.095582639,6.02148406,-14.59605805,0.06422702,1.5900008,-0.257508731,0.780028639
386,F,-0.544887333,-1.093295868,-0.000483111,-1.812812909,0.743401836,-0.724389034,-0.242880941,0.023600477,0.713177477,14.94392552,-0.087717151,0.517570456,-0.230919973,1.856193356
387,F,-0.674598739,-0.274117017,-0.048380802,-1.011514151,1.587684102,0.216392933,-2.069714256,-0.034289888,4.727699518,8.654508628,2.647002959,1.007460809,-0.246719961,-0.931904474
388,M,-0.298410186,-1.459313733,0.170650359,0.265763823,0.569869565,0.034077595,-0.532905138,0.001535669,-0.70009799,-5.801106635,3.5244167,1.362566112,0.435821645,-1.334979769
389,M,-0.234896091,0.092056118,0.540011457,-0.148693899,-0.403967186,-1.019874055,0.939218338,0.289370107,-1.127918369,-2.197597347,1.908753751,0.410991748,1.301443013,-4.833478546
390,F,0.021270273,-0.592639707,1.419477916,0.811053593,-1.233929851,0.416504214,1.208466544,0.188637829,-20.21736503,-6.301267579,-0.013526849,0.594394422,3.104413965,-2.629038275
391,F,-0.736554952,-1.074443331,0.460167182,-0.225494334,1.38907652,0.363260618,-1.370464174,-0.01572362,15.51925858,-2.953196658,-2.665160537,-2.059438524,0.22180222,3.826608401
392,M,0.29096806,-0.475760382,0.319195243,0.551911727,1.036930588,1.399349509,-1.573499482,0.143674904,1.592887037,0.332481228,-5.171946483,-2.048415846,1.658473412,1.741105481
393,F,0.44368095,0.965849535,0.565907402,0.326179767,-0.386294292,0.399119066,-0.188867452,-0.103666514,4.547926862,-1.231391507,4.163659099,-0.863371725,-0.006903203,-2.685143054
394,M,-0.244517736,-0.378258282,-1.595003101,1.351482115,0.317566242,-0.663509144,0.45673203,-0.020890384,6.721722935,-13.28388212,1.072284405,0.435498422,-1.334215115,2.241172542
395,M,-0.747835552,-0.220734826,0.958420469,-0.535129125,0.755300314,0.055083369,-1.472894738,-0.256925104,4.34078473,-2.150606747,-1.473568114,-0.916744378,-0.20162449,-1.202965071
396,F,0.355261324,-0.525915503,0.917028672,0.447544919,-1.554072756,0.007855622,1.208796443,0.018137468,-2.308903555,7.926637904,4.205516389,-0.216187086,0.912406197,-1.85705044
397,F,-0.529250981,-2.431777647,-0.515773215,-1.749551536,0.273232789,0.469206469,0.229961635,-0.204198706,17.46246129,-3.636084615,2.746144777,-0.956808047,0.019856533,1.15331859
398,M,0.020638996,-0.321488271,-0.543995989,0.400689644,1.123248298,-0.923989018,-1.016784772,-0.036428112,0.189238133,-0.672735197,1.025788481,-0.953892979,-0.375703789,-1.287492402
399,F,-0.586730975,-1.988654996,0.422210175,0.725596179,0.264203847,-0.728591327,-0.663165998,-0.108486561,5.133328054,-6.800443286,-1.422430743,-0.719765786,0.935403455,-2.324610234
400,M,-1.127509084,-1.784429387,-0.68538734,1.607211492,-1.555168008,-0.155599236,0.825246533,-0.174862459,4.45259997,-3.067609271,-2.625881934,-0.998277809,0.857397629,-0.735535466
401,F,0.223441975,-0.069012576,1.454920404,-0.638812721,0.195475895,0.334857702,-0.885041079,0.015698075,-1.803976086,13.38538588,-1.897616769,-1.8824188,0.905441427,-0.985986633
402,F,0.361651173,-1.593311731,-1.362565152,-0.570178917,0.510346709,-0.057240649,-0.90788012,-0.167489079,14.6855296,7.386865412,-1.188613176,0.460261352,0.227096585,0.833959274
403,F,-0.204575686,0.222317142,-0.98008187,0.792113575,-0.129919792,-0.317204449,-0.141019458,-0.023709131,-1.236613214,-2.690153988,2.175948346,1.776272679,-0.626255774,-3.328209738
404,F,-0.34802716,-0.176804916,0.338097967,0.9808001,-0.883113866,1.350078314,-0.447671786,0.01388059,-5.491246522,6.149975298,0.858782151,0.658049887,1.494286492,-2.430795546
405,M,-0.518457845,-0.230713958,-1.009613714,3.757891897,1.005055434,0.984329847,-3.177273047,-0.172828701,8.527337974,5.290504238,1.065422041,2.134983918,-2.262398157,2.565904648
406,M,-0.039934923,-1.782914257,0.329352447,1.082386718,-0.922017844,-0.663415744,0.637314829,-0.01114163,-9.266751174,2.149767658,-0.503087501,-3.07880655,1.468652426,-4.169967714
407,M,0.681271954,-0.61827283,0.815581761,0.988626961,0.128588551,0.127372777,-0.431081916,0.104626979,3.503071135,3.085270008,3.894360912,0.758397351,0.115108711,-0.230029956
408,F,0.065999834,-1.430747171,1.460914134,0.956829694,-1.61953315,-0.633244793,1.739493317,0.068955138,-13.50173093,3.619641161,1.586336088,0.013701495,1.128302777,-0.676867782
409,M,-0.343140092,-1.133071753,0.925425856,-0.363127419,0.162014749,-0.227962387,0.023953127,-0.080979531,-10.73631612,2.63480166,0.319955624,-0.276906886,0.801682061,1.758895008
410,M,-0.312161399,-1.435085277,-1.998837521,0.559806723,0.565045316,0.14831641,-0.59108504,0.170059026,14.41953252,-1.792953079,-5.456556879,0.484020555,0.51218617,-0.00353769
411,M,-0.264683292,-1.952927204,1.376333327,0.262945918,0.215865229,-0.22126761,0.110664172,0.160054174,-5.565104575,-2.025812312,-1.793047548,1.979566153,-0.352432971,0.12282898
412,F,-1.340663697,-1.662994034,-1.095320574,-0.798252352,0.5298722,-1.507048525,-0.374683211,-0.155076127,7.588407511,3.608675767,0.942967792,-0.202697963,0.34553225,-1.329012693
413,F,0.583858799,-0.211890797,2.102087853,1.628805363,-0.978793503,-0.785867623,0.17739491,-0.121739896,-4.930813093,3.633772315,0.401273432,-0.168108597,0.61896284,0.387334375
414,M,-0.303698587,-0.780938063,-1.067335262,0.962715316,1.725955095,0.487788297,-2.366101884,-0.01293389,-6.601520409,-7.641905409,-1.582686568,0.327035563,1.219425763,-2.510913945
415,M,0.407564408,-0.755389484,-0.704546554,1.510153233,0.225503771,-0.122469662,-0.400060381,0.126688649,-7.514780116,-2.034446707,-1.04397986,1.041682577,0.189684261,-2.010640586
416,M,-0.417588049,-0.39379844,-1.257173075,-1.340438409,-0.674595299,-0.34154355,2.509749646,-0.024431417,0.249567186,-14.97005318,3.792604149,0.238511646,-0.647825442,-0.021024763
417,F,-0.192926409,-0.960517012,-0.03334631,-1.007280553,-0.239806689,-0.034274478,0.714170655,0.139988311,6.935476429,9.415546166,0.662473898,-0.073785299,0.308908375,1.184774611
418,F,-0.386836253,0.541251919,1.275442532,-0.835364301,0.962924254,0.327913013,-1.383431618,-0.265996935,13.87414071,-9.534880276,3.26291748,1.721098071,0.292017056,1.852077275
419,F,0.249752823,-1.590226093,-0.067522592,2.245358881,0.310954146,0.205211565,-0.448585501,0.142851041,-1.262563039,2.638556449,-1.715887232,0.762332733,-2.409488811,2.054724559
420,M,0.10323678,-0.47214811,0.436466383,-0.688358395,-0.609287369,-0.690786506,1.423872771,0.183181252,-2.096823419,1.108048167,0.481833268,0.222813692,0.771793016,-1.293635288
421,M,0.502822733,-0.104533162,-0.529262375,-0.494396754,-0.352397397,-1.303931398,1.011235405,0.047488764,-13.98025884,7.179937279,2.408958694,-0.984132605,1.639692184,-1.967736798
422,M,0.14583352,-0.457758698,-0.170424834,-1.141135661,0.834838091,-0.281190805,-0.834102944,-0.134397901,13.90257231,8.348753685,3.049669107,-2.015783363,0.437588956,1.416444388
423,M,-0.143790151,-0.418640463,-0.188460674,-0.376649987,-1.014157565,0.272710017,1.301677375,-0.132682057,10.74277378,-12.80369361,0.327202185,1.35620323,0.25910798,0.051360018
424,M,0.358105666,0.536517979,-0.387724502,0.021734782,0.427581263,-1.050582403,-0.3399813,0.071136345,5.235283403,-0.431229994,-4.342667234,0.698242977,1.629184036,0.78811436
425,F,0.076394946,-1.985900617,-0.300407054,1.976627166,-0.580614753,0.611720713,-0.352874245,-0.131357798,13.48336405,-5.137953063,-1.152686268,0.610783598,-0.357188728,0.441622975
426,M,-0.142600023,-0.14935842,-0.461130691,0.795276221,0.645640031,-0.656555526,-0.311682768,0.211389505,3.792694957,-1.335354779,-3.882180796,-0.216848321,-0.035758663,0.717314938
427,M,-0.458147188,-0.902626694,0.812979304,-0.370083128,0.364518021,0.109205919,-0.512835353,-0.147770735,-1.149258623,2.224349542,3.134521442,-0.286202056,0.461583451,1.476369623
428,F,-0.958667938,-1.004142202,-0.341474266,-0.596251191,0.339612643,-0.348734846,-0.179663674,-0.122739255,12.12499085,-10.20507045,-1.488369677,0.809944907,0.621269572,0.117652187
429,M,-0.636125541,-1.502792501,-0.516455676,-0.339523557,0.691591355,0.473856981,0.264146903,0.03155006,11.43361571,-11.8350444,0.172072607,-3.246431329,-0.630113138,1.079438237
430,M,-0.18096587,-1.176466831,0.07187371,1.131660032,-0.934927466,-0.180530107,0.80874793,0.019094516,-5.167486197,-1.02699824,3.918468085,0.268035537,-0.362321617,-3.525192542
431,M,-1.264017058,-1.288283546,-0.63044973,-1.391808087,-0.24339327,-1.45736297,0.639658087,0.001963225,-5.506916411,0.100422426,-1.783767031,1.803451396,3.005367403,-2.63051106
